ID,Country,Place Name,Post Code,Latitude,Longitude,First IP Number,Last IP Number
1,US,New York,10017,40.7528,-73.9725,204276480,204276735
2,US,New York,10017,40.7528,-73.9725,301984864,301985791
3,US,New York,10017,40.7528,-73.9725,404678736,404679039
4,US,New York,10017,40.7528,-73.9725,411592704,411592959
5,US,New York,10017,40.7528,-73.9725,416784384,416784639
6,US,New York,10017,40.7528,-73.9725,643347456,643348479
7,US,New York,10017,40.7528,-73.9725,643738112,643738623
8,US,New York,10017,40.7528,-73.9725,644459264,644459519
9,US,New York,10017,40.7528,-73.9725,644663808,644664319
10,US,New York,10017,40.7528,-73.9725,645591040,645591551
11,US,New York,10017,40.7528,-73.9725,789912128,789912191
12,US,New York,10017,40.7528,-73.9725,1064738304,1064738305
13,US,New York,10017,40.7528,-73.9725,1064769840,1064769847
14,US,New York,10017,40.7528,-73.9725,1075999744,1075999999
15,US,New York,10017,40.7528,-73.9725,1077213184,1077215231
16,US,New York,10017,40.7528,-73.9725,1081304704,1081304831
17,US,New York,10017,40.7528,-73.9725,1094561072,1094561103
18,US,New York,10017,40.7528,-73.9725,1104610304,1104611327
19,US,New York,10017,40.7528,-73.9725,1106442240,1106442751
20,US,New York,10017,40.7528,-73.9725,1117246720,1117246975
21,US,New York,10017,40.7528,-73.9725,1121484224,1121484239
22,US,New York,10017,40.7528,-73.9725,1136663552,1136663559
23,US,New York,10017,40.7528,-73.9725,1146290432,1146290559
24,US,New York,10017,40.7528,-73.9725,1161871662,1161871679
25,US,New York,10017,40.7528,-73.9725,1170316288,1170316543
26,US,New York,10017,40.7528,-73.9725,1207534336,1207534591
27,US,New York,10017,40.7528,-73.9725,1208299008,1208299263
28,US,New York,10017,40.7528,-73.9725,1208875656,1208875663
29,US,New York,10017,40.7528,-73.9725,1242109952,1242110463
30,US,New York,10017,40.7528,-73.9725,1249254144,1249254271
31,US,New York,10017,40.7528,-73.9725,1625352704,1625352959
32,US,New York,10017,40.7528,-73.9725,1625839104,1625839359
33,US,New York,10017,40.7528,-73.9725,1627024128,1627024383
34,US,New York,10017,40.7528,-73.9725,1678511360,1678511615
35,US,New York,10017,40.7528,-73.9725,1753306266,1753306266
36,US,New York,10017,40.7528,-73.9725,1813726208,1813726463
37,US,New York,10017,40.7528,-73.9725,1814954112,1814954239
38,US,New York,10013,40.7214,-74.0052,95407360,95407871
39,US,New York,10013,40.7214,-74.0052,98960784,98960791
40,US,New York,10013,40.7214,-74.0052,98992592,98992599
41,US,New York,10013,40.7214,-74.0052,211236864,211237887
42,US,New York,10013,40.7214,-74.0052,400883824,400883831
43,US,New York,10013,40.7214,-74.0052,408610816,408612863
44,US,New York,10013,40.7214,-74.0052,643983360,643983999
45,US,New York,10013,40.7214,-74.0052,644699136,644699647
46,US,New York,10013,40.7214,-74.0052,758770432,758770687
47,US,New York,10013,40.7214,-74.0052,759708288,759708415
48,US,New York,10013,40.7214,-74.0052,843745280,843745535
49,US,New York,10013,40.7214,-74.0052,1061458944,1061459455
50,US,New York,10013,40.7214,-74.0052,1064819712,1064820223
51,US,New York,10013,40.7214,-74.0052,1079974912,1079975935
52,US,New York,10013,40.7214,-74.0052,1081336832,1081337855
53,US,New York,10013,40.7214,-74.0052,1082369536,1082372095
54,US,New York,10013,40.7214,-74.0052,1103892570,1103892570
55,US,New York,10013,40.7214,-74.0052,1105193472,1105193727
56,US,New York,10013,40.7214,-74.0052,1111601152,1111603199
57,US,New York,10013,40.7214,-74.0052,1117221824,1117221831
58,US,New York,10013,40.7214,-74.0052,1120317952,1120318207
59,US,New York,10013,40.7214,-74.0052,1120319264,1120319327
60,US,New York,10013,40.7214,-74.0052,1137655808,1137656831
61,US,New York,10013,40.7214,-74.0052,1140166656,1140170751
62,US,New York,10013,40.7214,-74.0052,1153899136,1153899263
63,US,New York,10013,40.7214,-74.0052,1170320384,1170320895
64,US,New York,10013,40.7214,-74.0052,1181478144,1181478399
65,US,New York,10013,40.7214,-74.0052,1207017344,1207017471
66,US,New York,10013,40.7214,-74.0052,1207548416,1207548927
67,US,New York,10013,40.7214,-74.0052,1210315520,1210315775
68,US,New York,10013,40.7214,-74.0052,1213250048,1213250559
69,US,New York,10013,40.7214,-74.0052,1245722624,1245723647
70,US,New York,10013,40.7214,-74.0052,1360986270,1360986270
71,US,New York,10013,40.7214,-74.0052,1679949568,1679949823
72,US,New York,10013,40.7214,-74.0052,1680251648,1680251903
73,US,New York,10013,40.7214,-74.0052,1759469568,1759469823
74,US,New York,10013,40.7214,-74.0052,1761030094,1761030094
75,US,New York,10013,40.7214,-74.0052,1805756928,1805757439
76,US,New York,10013,40.7214,-74.0052,1806223872,1806224127
77,US,New York,10013,40.7214,-74.0052,1813319168,1813319679
78,US,New York,10013,40.7214,-74.0052,1813949440,1813949695
79,US,New York,10013,40.7214,-74.0052,1815904512,1815904767
80,US,New York,10019,40.7662,-73.9862,69959168,69959423
81,US,New York,10019,40.7662,-73.9862,400889856,400890111
82,US,New York,10019,40.7662,-73.9862,405241344,405241855
83,US,New York,10019,40.7662,-73.9862,414972922,414972922
84,US,New York,10019,40.7662,-73.9862,643732480,643732991
85,US,New York,10019,40.7662,-73.9862,643974144,643974783
86,US,New York,10019,40.7662,-73.9862,644472064,644472319
87,US,New York,10019,40.7662,-73.9862,644675328,644675455
88,US,New York,10019,40.7662,-73.9862,644701184,644701695
89,US,New York,10019,40.7662,-73.9862,645499392,645499903
90,US,New York,10019,40.7662,-73.9862,645753856,645754623
91,US,New York,10019,40.7662,-73.9862,679591424,679591679
92,US,New York,10019,40.7662,-73.9862,843718656,843722751
93,US,New York,10019,40.7662,-73.9862,1062930184,1062930191
94,US,New York,10019,40.7662,-73.9862,1064615536,1064615551
95,US,New York,10019,40.7662,-73.9862,1066073996,1066073996
96,US,New York,10019,40.7662,-73.9862,1072535552,1072535807
97,US,New York,10019,40.7662,-73.9862,1075052608,1075052623
98,US,New York,10019,40.7662,-73.9862,1077166022,1077166022
99,US,New York,10019,40.7662,-73.9862,1078988800,1078989311
100,US,New York,10019,40.7662,-73.9862,1081893386,1081893887
101,US,New York,10019,40.7662,-73.9862,1087276268,1087276271
102,US,New York,10019,40.7662,-73.9862,1095633280,1095633343
103,US,New York,10019,40.7662,-73.9862,1098689266,1098689266
104,US,New York,10019,40.7662,-73.9862,1109147648,1109148927
105,US,New York,10019,40.7662,-73.9862,1115688448,1115688959
106,US,New York,10019,40.7662,-73.9862,1120118784,1120118911
107,US,New York,10019,40.7662,-73.9862,1126915328,1126916095
108,US,New York,10019,40.7662,-73.9862,1140752384,1140753151
109,US,New York,10019,40.7662,-73.9862,1140755968,1140756223
110,US,New York,10019,40.7662,-73.9862,1159679360,1159679423
111,US,New York,10019,40.7662,-73.9862,1161879288,1161879295
112,US,New York,10019,40.7662,-73.9862,1163284224,1163284479
113,US,New York,10019,40.7662,-73.9862,1203651584,1203651839
114,US,New York,10019,40.7662,-73.9862,1208298752,1208299007
115,US,New York,10019,40.7662,-73.9862,1209822944,1209822975
116,US,New York,10019,40.7662,-73.9862,1212499456,1212499711
117,US,New York,10019,40.7662,-73.9862,1213232384,1213232639
118,US,New York,10019,40.7662,-73.9862,1213805312,1213805567
119,US,New York,10019,40.7662,-73.9862,1248160512,1248160767
120,US,New York,10019,40.7662,-73.9862,1248648960,1248649215
121,US,New York,10019,40.7662,-73.9862,1385587712,1385588735
122,US,New York,10019,40.7662,-73.9862,1651592704,1651592895
123,US,New York,10019,40.7662,-73.9862,1677857280,1677857535
124,US,New York,10019,40.7662,-73.9862,1679898752,1679898879
125,US,New York,10019,40.7662,-73.9862,1753308672,1753308927
126,US,New York,10019,40.7662,-73.9862,1800265472,1800265727
127,US,New York,10019,40.7662,-73.9862,1813316608,1813317119
128,US,New York,10019,40.7662,-73.9862,1813935872,1813936127
129,US,New York,10019,40.7662,-73.9862,1814965248,1814965759
130,US,New York,10016,40.7449,-73.9782,69368064,69368319
131,US,New York,10016,40.7449,-73.9782,212727040,212727295
132,US,New York,10016,40.7449,-73.9782,405241856,405243903
133,US,New York,10016,40.7449,-73.9782,409411584,409412095
134,US,New York,10016,40.7449,-73.9782,409431552,409432063
135,US,New York,10016,40.7449,-73.9782,411596288,411596799
136,US,New York,10016,40.7449,-73.9782,415718656,415718783
137,US,New York,10016,40.7449,-73.9782,416795136,416795391
138,US,New York,10016,40.7449,-73.9782,643366528,643366751
139,US,New York,10016,40.7449,-73.9782,643858432,643858687
140,US,New York,10016,40.7449,-73.9782,643984896,643985407
141,US,New York,10016,40.7449,-73.9782,644670976,644671231
142,US,New York,10016,40.7449,-73.9782,645496832,645497343
143,US,New York,10016,40.7449,-73.9782,645532672,645533695
144,US,New York,10016,40.7449,-73.9782,645566848,645566975
145,US,New York,10016,40.7449,-73.9782,645774336,645774847
146,US,New York,10016,40.7449,-73.9782,646742528,646743039
147,US,New York,10016,40.7449,-73.9782,842687424,842687487
148,US,New York,10016,40.7449,-73.9782,843748352,843748607
149,US,New York,10016,40.7449,-73.9782,843771904,843772927
150,US,New York,10016,40.7449,-73.9782,880230400,880238591
151,US,New York,10016,40.7449,-73.9782,1064570880,1064571391
152,US,New York,10016,40.7449,-73.9782,1064807424,1064808447
153,US,New York,10016,40.7449,-73.9782,1066064172,1066064179
154,US,New York,10016,40.7449,-73.9782,1075096710,1075096710
155,US,New York,10016,40.7449,-73.9782,1079017728,1079017983
156,US,New York,10016,40.7449,-73.9782,1087266032,1087266039
157,US,New York,10016,40.7449,-73.9782,1103770024,1103770031
158,US,New York,10016,40.7449,-73.9782,1104225314,1104225314
159,US,New York,10016,40.7449,-73.9782,1105188096,1105188351
160,US,New York,10016,40.7449,-73.9782,1114570752,1114574847
161,US,New York,10016,40.7449,-73.9782,1117931990,1117931990
162,US,New York,10016,40.7449,-73.9782,1123262976,1123263231
163,US,New York,10016,40.7449,-73.9782,1152196608,1152200703
164,US,New York,10016,40.7449,-73.9782,1156169216,1156169727
165,US,New York,10016,40.7449,-73.9782,1160701286,1160701286
166,US,New York,10016,40.7449,-73.9782,1161872384,1161872895
167,US,New York,10016,40.7449,-73.9782,1170314240,1170314495
168,US,New York,10016,40.7449,-73.9782,1203181248,1203181279
169,US,New York,10016,40.7449,-73.9782,1209004848,1209004855
170,US,New York,10016,40.7449,-73.9782,1212491520,1212491775
171,US,New York,10016,40.7449,-73.9782,1213822976,1213823487
172,US,New York,10016,40.7449,-73.9782,1242087176,1242087179
173,US,New York,10016,40.7449,-73.9782,1246242304,1246242815
174,US,New York,10016,40.7449,-73.9782,1248602368,1248602623
175,US,New York,10016,40.7449,-73.9782,1249047552,1249048575
176,US,New York,10016,40.7449,-73.9782,1625826560,1625826815
177,US,New York,10016,40.7449,-73.9782,1651616512,1651616767
178,US,New York,10016,40.7449,-73.9782,1651802624,1651802879
179,US,New York,10016,40.7449,-73.9782,1679884928,1679885055
180,US,New York,10016,40.7449,-73.9782,1680246528,1680246783
181,US,New York,10016,40.7449,-73.9782,1753308160,1753308671
182,US,New York,10016,40.7449,-73.9782,1761029376,1761029445
183,US,New York,10016,40.7449,-73.9782,1807028224,1807028735
184,US,New York,10016,40.7449,-73.9782,1812392896,1812392927
185,US,New York,10016,40.7449,-73.9782,1812919296,1812920319
186,US,New York,10016,40.7449,-73.9782,1813729536,1813730303
187,US,New York,10016,40.7449,-73.9782,1813732096,1813732351
188,US,New York,10016,40.7449,-73.9782,1813767168,1813767423
189,US,New York,10016,40.7449,-73.9782,1814640896,1814641151
190,US,New York,10016,40.7449,-73.9782,1815519232,1815519487
191,US,New York,10016,40.7449,-73.9782,1815907504,1815907583
192,US,New York,10036,40.7605,-73.9933,68145408,68145663
193,US,New York,10036,40.7605,-73.9933,202074912,202074927
194,US,New York,10036,40.7605,-73.9933,211482624,211482751
195,US,New York,10036,40.7605,-73.9933,213825058,213825058
196,US,New York,10036,40.7605,-73.9933,390331348,390331351
197,US,New York,10036,40.7605,-73.9933,409041920,409042175
198,US,New York,10036,40.7605,-73.9933,414911744,414911871
199,US,New York,10036,40.7605,-73.9933,417637760,417637887
200,US,New York,10036,40.7605,-73.9933,644394240,644394367
201,US,New York,10036,40.7605,-73.9933,644701056,644701183
202,US,New York,10036,40.7605,-73.9933,645753088,645753343
203,US,New York,10036,40.7605,-73.9933,839830016,839830527
204,US,New York,10036,40.7605,-73.9933,843834880,843835135
205,US,New York,10036,40.7605,-73.9933,1064483840,1064484863
206,US,New York,10036,40.7605,-73.9933,1064758016,1064758271
207,US,New York,10036,40.7605,-73.9933,1066046312,1066046319
208,US,New York,10036,40.7605,-73.9933,1066093412,1066093415
209,US,New York,10036,40.7605,-73.9933,1076861440,1076861695
210,US,New York,10036,40.7605,-73.9933,1082241024,1082242047
211,US,New York,10036,40.7605,-73.9933,1086617600,1086619647
212,US,New York,10036,40.7605,-73.9933,1089728000,1089728063
213,US,New York,10036,40.7605,-73.9933,1100798464,1100798465
214,US,New York,10036,40.7605,-73.9933,1103527888,1103527903
215,US,New York,10036,40.7605,-73.9933,1104494848,1104495103
216,US,New York,10036,40.7605,-73.9933,1104960872,1104960879
217,US,New York,10036,40.7605,-73.9933,1109730416,1109730559
218,US,New York,10036,40.7605,-73.9933,1123776560,1123776567
219,US,New York,10036,40.7605,-73.9933,1153634304,1153634367
220,US,New York,10036,40.7605,-73.9933,1158344704,1158346751
221,US,New York,10036,40.7605,-73.9933,1160179888,1160179891
222,US,New York,10036,40.7605,-73.9933,1161879192,1161879199
223,US,New York,10036,40.7605,-73.9933,1170953216,1170953471
224,US,New York,10036,40.7605,-73.9933,1207553024,1207553535
225,US,New York,10036,40.7605,-73.9933,1208872192,1208872447
226,US,New York,10036,40.7605,-73.9933,1212452096,1212452223
227,US,New York,10036,40.7605,-73.9933,1218895616,1218895871
228,US,New York,10036,40.7605,-73.9933,1242087264,1242087267
229,US,New York,10036,40.7605,-73.9933,1242125112,1242125119
230,US,New York,10036,40.7605,-73.9933,1246346240,1246346751
231,US,New York,10036,40.7605,-73.9933,1255450640,1255450643
232,US,New York,10036,40.7605,-73.9933,1651624448,1651624703
233,US,New York,10036,40.7605,-73.9933,1651772160,1651772415
234,US,New York,10036,40.7605,-73.9933,1651808256,1651808511
235,US,New York,10036,40.7605,-73.9933,1678542336,1678542463
236,US,New York,10036,40.7605,-73.9933,1680237568,1680237823
237,US,New York,10036,40.7605,-73.9933,1813317120,1813317247
238,US,New York,10036,40.7605,-73.9933,1813935680,1813935871
239,US,New York,10022,40.7588,-73.968,201718016,201718271
240,US,New York,10022,40.7588,-73.968,202702848,202703103
241,US,New York,10022,40.7588,-73.968,204051664,204051671
242,US,New York,10022,40.7588,-73.968,209867149,209867149
243,US,New York,10022,40.7588,-73.968,211902464,211902719
244,US,New York,10022,40.7588,-73.968,213955584,213955839
245,US,New York,10022,40.7588,-73.968,214479872,214480383
246,US,New York,10022,40.7588,-73.968,216520704,216522751
247,US,New York,10022,40.7588,-73.968,402024448,402024959
248,US,New York,10022,40.7588,-73.968,416792064,416792319
249,US,New York,10022,40.7588,-73.968,643361792,643362303
250,US,New York,10022,40.7588,-73.968,643975424,643975679
251,US,New York,10022,40.7588,-73.968,644467200,644467455
252,US,New York,10022,40.7588,-73.968,644878848,644879359
253,US,New York,10022,40.7588,-73.968,645502720,645502975
254,US,New York,10022,40.7588,-73.968,645731584,645731831
255,US,New York,10022,40.7588,-73.968,646738432,646738687
256,US,New York,10022,40.7588,-73.968,680027264,680028159
257,US,New York,10022,40.7588,-73.968,843710464,843711487
258,US,New York,10022,40.7588,-73.968,843830272,843831295
259,US,New York,10022,40.7588,-73.968,1064582144,1064582399
260,US,New York,10022,40.7588,-73.968,1064645122,1064645122
261,US,New York,10022,40.7588,-73.968,1066087016,1066087023
262,US,New York,10022,40.7588,-73.968,1076830397,1076830398
263,US,New York,10022,40.7588,-73.968,1077759104,1077759231
264,US,New York,10022,40.7588,-73.968,1081311232,1081312255
265,US,New York,10022,40.7588,-73.968,1081955584,1081955839
266,US,New York,10022,40.7588,-73.968,1086628136,1086628143
267,US,New York,10022,40.7588,-73.968,1096308736,1096309247
268,US,New York,10022,40.7588,-73.968,1103368448,1103368703
269,US,New York,10022,40.7588,-73.968,1104804104,1104804111
270,US,New York,10022,40.7588,-73.968,1107771392,1107779583
271,US,New York,10022,40.7588,-73.968,1117504848,1117504851
272,US,New York,10022,40.7588,-73.968,1120317944,1120317944
273,US,New York,10022,40.7588,-73.968,1122803752,1122807807
274,US,New York,10022,40.7588,-73.968,1136508288,1136508415
275,US,New York,10022,40.7588,-73.968,1151561984,1151562239
276,US,New York,10022,40.7588,-73.968,1160113152,1160113407
277,US,New York,10022,40.7588,-73.968,1160701306,1160701306
278,US,New York,10022,40.7588,-73.968,1161052160,1161052671
279,US,New York,10022,40.7588,-73.968,1169217664,1169217695
280,US,New York,10022,40.7588,-73.968,1170192384,1170206719
281,US,New York,10022,40.7588,-73.968,1170966528,1170968063
282,US,New York,10022,40.7588,-73.968,1181473792,1181474815
283,US,New York,10022,40.7588,-73.968,1203181568,1203181695
284,US,New York,10022,40.7588,-73.968,1207195648,1207196159
285,US,New York,10022,40.7588,-73.968,1208735744,1208736255
286,US,New York,10022,40.7588,-73.968,1210820096,1210820607
287,US,New York,10022,40.7588,-73.968,1212486400,1212486527
288,US,New York,10022,40.7588,-73.968,1213825792,1213826047
289,US,New York,10022,40.7588,-73.968,1246241792,1246242047
290,US,New York,10022,40.7588,-73.968,1248648192,1248648447
291,US,New York,10022,40.7588,-73.968,1254740416,1254740479
292,US,New York,10022,40.7588,-73.968,1266436096,1266436351
293,US,New York,10022,40.7588,-73.968,1625292800,1625293823
294,US,New York,10022,40.7588,-73.968,1627014656,1627014911
295,US,New York,10022,40.7588,-73.968,1644642304,1644646143
296,US,New York,10022,40.7588,-73.968,1651608320,1651608575
297,US,New York,10022,40.7588,-73.968,1677862656,1677862911
298,US,New York,10022,40.7588,-73.968,1761033728,1761033983
299,US,New York,10022,40.7588,-73.968,1813764864,1813765119
300,US,New York,10022,40.7588,-73.968,1813875680,1813875711
301,US,New York,10022,40.7588,-73.968,1813884160,1813884415
302,US,New York,10022,40.7588,-73.968,1814668288,1814668575
303,US,New York,10022,40.7588,-73.968,1814691072,1814691327
304,US,New York,10022,40.7588,-73.968,1815013632,1815013887
305,US,New York,10153,40.7637,-73.9727,643987968,643988223
306,US,New York,10153,40.7637,-73.9727,1203652096,1203652351
307,US,New York,10018,40.7553,-73.9924,216832256,216832511
308,US,New York,10018,40.7553,-73.9924,409412608,409413119
309,US,New York,10018,40.7553,-73.9924,409428992,409430015
310,US,New York,10018,40.7553,-73.9924,643978240,643978751
311,US,New York,10018,40.7553,-73.9924,644463616,644463743
312,US,New York,10018,40.7553,-73.9924,644662784,644663039
313,US,New York,10018,40.7553,-73.9924,644667136,644667391
314,US,New York,10018,40.7553,-73.9924,645739008,645739263
315,US,New York,10018,40.7553,-73.9924,646714368,646714495
316,US,New York,10018,40.7553,-73.9924,839663616,839665663
317,US,New York,10018,40.7553,-73.9924,843765760,843766783
318,US,New York,10018,40.7553,-73.9924,1064699904,1064700031
319,US,New York,10018,40.7553,-73.9924,1066064216,1066064219
320,US,New York,10018,40.7553,-73.9924,1073141248,1073141503
321,US,New York,10018,40.7553,-73.9924,1075052544,1075052607
322,US,New York,10018,40.7553,-73.9924,1075052699,1075052799
323,US,New York,10018,40.7553,-73.9924,1075054080,1075054207
324,US,New York,10018,40.7553,-73.9924,1075055104,1075055315
325,US,New York,10018,40.7553,-73.9924,1075055414,1075055693
326,US,New York,10018,40.7553,-73.9924,1075055764,1075056515
327,US,New York,10018,40.7553,-73.9924,1077179896,1077179903
328,US,New York,10018,40.7553,-73.9924,1079005272,1079005279
329,US,New York,10018,40.7553,-73.9924,1084070400,1084071423
330,US,New York,10018,40.7553,-73.9924,1103798112,1103798143
331,US,New York,10018,40.7553,-73.9924,1107901680,1107901695
332,US,New York,10018,40.7553,-73.9924,1107921920,1107922943
333,US,New York,10018,40.7553,-73.9924,1117324400,1117324407
334,US,New York,10018,40.7553,-73.9924,1123777824,1123777831
335,US,New York,10018,40.7553,-73.9924,1134003968,1134004223
336,US,New York,10018,40.7553,-73.9924,1140575744,1140575999
337,US,New York,10018,40.7553,-73.9924,1151461376,1151461503
338,US,New York,10018,40.7553,-73.9924,1156359424,1156359679
339,US,New York,10018,40.7553,-73.9924,1160152344,1160152351
340,US,New York,10018,40.7553,-73.9924,1162033920,1162033951
341,US,New York,10018,40.7553,-73.9924,1168324608,1168325631
342,US,New York,10018,40.7553,-73.9924,1170311168,1170311679
343,US,New York,10018,40.7553,-73.9924,1203653632,1203653887
344,US,New York,10018,40.7553,-73.9924,1208017152,1208020991
345,US,New York,10018,40.7553,-73.9924,1208868864,1208869375
346,US,New York,10018,40.7553,-73.9924,1208870400,1208870727
347,US,New York,10018,40.7553,-73.9924,1208872448,1208872959
348,US,New York,10018,40.7553,-73.9924,1208875648,1208875655
349,US,New York,10018,40.7553,-73.9924,1210825728,1210825983
350,US,New York,10018,40.7553,-73.9924,1242202736,1242202751
351,US,New York,10018,40.7553,-73.9924,1247427328,1247427583
352,US,New York,10018,40.7553,-73.9924,1248631936,1248632063
353,US,New York,10018,40.7553,-73.9924,1276106240,1276106495
354,US,New York,10018,40.7553,-73.9924,1651826304,1651826431
355,US,New York,10018,40.7553,-73.9924,1680256768,1680257023
356,US,New York,10018,40.7553,-73.9924,1760964480,1760964607
357,US,New York,10018,40.7553,-73.9924,1813718016,1813719039
358,US,New York,10018,40.7553,-73.9924,1814639104,1814639359
359,US,New York,10018,40.7553,-73.9924,1814996224,1814996479
360,US,New York,10018,40.7553,-73.9924,1823436800,1823440895
361,US,New York,10018,40.7553,-73.9924,1823873280,1823873535
362,US,New York,10011,40.7308,-73.9975,99028480,99028735
363,US,New York,10011,40.7308,-73.9975,216556800,216557055
364,US,New York,10011,40.7308,-73.9975,391297280,391297535
365,US,New York,10011,40.7308,-73.9975,391771392,391771647
366,US,New York,10011,40.7308,-73.9975,392069632,392069887
367,US,New York,10011,40.7308,-73.9975,392120832,392121343
368,US,New York,10011,40.7308,-73.9975,392790520,392790535
369,US,New York,10011,40.7308,-73.9975,392848768,392848895
370,US,New York,10011,40.7308,-73.9975,392973584,392973591
371,US,New York,10011,40.7308,-73.9975,401874176,401874431
372,US,New York,10011,40.7308,-73.9975,409412096,409412351
373,US,New York,10011,40.7308,-73.9975,409574912,409575167
374,US,New York,10011,40.7308,-73.9975,416786176,416786431
375,US,New York,10011,40.7308,-73.9975,643357184,643357695
376,US,New York,10011,40.7308,-73.9975,644475136,644475391
377,US,New York,10011,40.7308,-73.9975,644699648,644699903
378,US,New York,10011,40.7308,-73.9975,758608896,758609919
379,US,New York,10011,40.7308,-73.9975,839336960,839337983
380,US,New York,10011,40.7308,-73.9975,881868032,881868287
381,US,New York,10011,40.7308,-73.9975,1064579520,1064579583
382,US,New York,10011,40.7308,-73.9975,1064629760,1064630015
383,US,New York,10011,40.7308,-73.9975,1066018915,1066019327
384,US,New York,10011,40.7308,-73.9975,1075053568,1075053823
385,US,New York,10011,40.7308,-73.9975,1078359552,1078360063
386,US,New York,10011,40.7308,-73.9975,1081208832,1081210879
387,US,New York,10011,40.7308,-73.9975,1081618104,1081618111
388,US,New York,10011,40.7308,-73.9975,1081618408,1081618423
389,US,New York,10011,40.7308,-73.9975,1083309056,1083310079
390,US,New York,10011,40.7308,-73.9975,1091687296,1091687359
391,US,New York,10011,40.7308,-73.9975,1103797504,1103797759
392,US,New York,10011,40.7308,-73.9975,1103799296,1103799807
393,US,New York,10011,40.7308,-73.9975,1104366464,1104366591
394,US,New York,10011,40.7308,-73.9975,1111598080,1111601151
395,US,New York,10011,40.7308,-73.9975,1114529792,1114530047
396,US,New York,10011,40.7308,-73.9975,1129982720,1129983231
397,US,New York,10011,40.7308,-73.9975,1140469760,1140470271
398,US,New York,10011,40.7308,-73.9975,1152188416,1152196607
399,US,New York,10011,40.7308,-73.9975,1157859328,1157861375
400,US,New York,10011,40.7308,-73.9975,1159127552,1159128063
401,US,New York,10011,40.7308,-73.9975,1160160720,1160160727
402,US,New York,10011,40.7308,-73.9975,1162032304,1162032383
403,US,New York,10011,40.7308,-73.9975,1162478080,1162478591
404,US,New York,10011,40.7308,-73.9975,1163311616,1163312639
405,US,New York,10011,40.7308,-73.9975,1165479424,1165479935
406,US,New York,10011,40.7308,-73.9975,1170330624,1170331135
407,US,New York,10011,40.7308,-73.9975,1175680512,1175681023
408,US,New York,10011,40.7308,-73.9975,1181449984,1181450239
409,US,New York,10011,40.7308,-73.9975,1203175680,1203175935
410,US,New York,10011,40.7308,-73.9975,1208485314,1208485314
411,US,New York,10011,40.7308,-73.9975,1212496896,1212497151
412,US,New York,10011,40.7308,-73.9975,1212525056,1212525311
413,US,New York,10011,40.7308,-73.9975,1222799360,1222803455
414,US,New York,10011,40.7308,-73.9975,1245843456,1245847551
415,US,New York,10011,40.7308,-73.9975,1248146400,1248146431
416,US,New York,10011,40.7308,-73.9975,1275610368,1275610623
417,US,New York,10011,40.7308,-73.9975,1625821184,1625825279
418,US,New York,10011,40.7308,-73.9975,1626796672,1626796799
419,US,New York,10011,40.7308,-73.9975,1651771136,1651771263
420,US,New York,10011,40.7308,-73.9975,1679898112,1679898367
421,US,New York,10011,40.7308,-73.9975,1680146688,1680146943
422,US,New York,10011,40.7308,-73.9975,1680209664,1680209919
423,US,New York,10011,40.7308,-73.9975,1680235008,1680235519
424,US,New York,10011,40.7308,-73.9975,1747261440,1747261695
425,US,New York,10011,40.7308,-73.9975,1753482240,1753482495
426,US,New York,10011,40.7308,-73.9975,1760946176,1760948223
427,US,New York,10011,40.7308,-73.9975,1806303232,1806352383
428,US,New York,10011,40.7308,-73.9975,1807150080,1807150591
429,US,New York,10011,40.7308,-73.9975,1807708067,1807708067
430,US,New York,10011,40.7308,-73.9975,1812763136,1812763391
431,US,New York,10011,40.7308,-73.9975,1813908992,1813909247
432,US,New York,10011,40.7308,-73.9975,1813923904,1813924351
433,US,New York,10011,40.7308,-73.9975,1813945216,1813945343
434,US,New York,10011,40.7308,-73.9975,1814673920,1814674175
435,US,New York,10011,40.7308,-73.9975,1815910400,1815911423
436,US,New York,10011,40.7308,-73.9975,1816036352,1816036607
437,US,New York,10011,40.7308,-73.9975,1823596544,1823597567
438,US,New York,10021,40.7694,-73.9609,211429721,211429721
439,US,New York,10021,40.7694,-73.9609,644451072,644451327
440,US,New York,10021,40.7694,-73.9609,644885504,644886015
441,US,New York,10021,40.7694,-73.9609,645510912,645511167
442,US,New York,10021,40.7694,-73.9609,1064596992,1064597503
443,US,New York,10021,40.7694,-73.9609,1075053824,1075054079
444,US,New York,10021,40.7694,-73.9609,1077757184,1077757439
445,US,New York,10021,40.7694,-73.9609,1104225378,1104225378
446,US,New York,10021,40.7694,-73.9609,1117492992,1117493247
447,US,New York,10021,40.7694,-73.9609,1134023656,1134023663
448,US,New York,10021,40.7694,-73.9609,1153687936,1153688063
449,US,New York,10021,40.7694,-73.9609,1163288064,1163288575
450,US,New York,10021,40.7694,-73.9609,1181477632,1181477887
451,US,New York,10021,40.7694,-73.9609,1202491904,1202492415
452,US,New York,10021,40.7694,-73.9609,1207560448,1207560703
453,US,New York,10021,40.7694,-73.9609,1212535296,1212535551
454,US,New York,10021,40.7694,-73.9609,1222884864,1222885119
455,US,New York,10021,40.7694,-73.9609,1242120680,1242120687
456,US,New York,10021,40.7694,-73.9609,1248650752,1248651007
457,US,New York,10021,40.7694,-73.9609,1645117440,1645121535
458,US,New York,10021,40.7694,-73.9609,1677901824,1677902335
459,US,New York,10021,40.7694,-73.9609,1680170368,1680170495
460,US,New York,10021,40.7694,-73.9609,1812361984,1812362239
